"TimeCreated","Id","LevelDisplayName","Message"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.910
ProcessGuid: {3a35410f-9316-6928-5314-000000000b00}
ProcessId: 3760
Image: C:\Windows\System32\net.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: net.exe
CommandLine: ""C:\Windows\system32\net.exe"" view 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=0BD94A338EEA5A4E1F2830AE326E6D19,SHA256=9F376759BCBCD705F726460FC4A7E2B07F310F52BAA73CAAAAA124FDDBDF993E,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.859
ProcessGuid: {3a35410f-9316-6928-5114-000000000b00}
ProcessId: 7932
Image: C:\Windows\System32\net.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: net.exe
CommandLine: ""C:\Windows\system32\net.exe"" localgroup administrators 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=0BD94A338EEA5A4E1F2830AE326E6D19,SHA256=9F376759BCBCD705F726460FC4A7E2B07F310F52BAA73CAAAAA124FDDBDF993E,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.840
ProcessGuid: {3a35410f-9316-6928-4f14-000000000b00}
ProcessId: 7348
Image: C:\Windows\System32\net.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: net.exe
CommandLine: ""C:\Windows\system32\net.exe"" user 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=0BD94A338EEA5A4E1F2830AE326E6D19,SHA256=9F376759BCBCD705F726460FC4A7E2B07F310F52BAA73CAAAAA124FDDBDF993E,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.814
ProcessGuid: {3a35410f-9316-6928-4c14-000000000b00}
ProcessId: 10764
Image: C:\Windows\System32\tasklist.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Lists the current running tasks
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: tasklist.exe
CommandLine: tasklist /m lsasrv.dll
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=D0A49A170E13D7F6AEBBEFED9DF88AAA,SHA256=BE7241A74FE9A9D30E0631E41533A362B21C8F7AAE3E5B6AD319CC15C024EC3F,IMPHASH=4C8D21C644C980DB3FF94E27BAD14C18
ParentProcessGuid: {3a35410f-8fba-6928-b208-000000000b00}
ParentProcessId: 13600
ParentImage: C:\Windows\System32\wbem\WmiPrvSE.exe
ParentCommandLine: C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
ParentUser: NT AUTHORITY\NETWORK SERVICE"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.787
ProcessGuid: {3a35410f-9316-6928-4b14-000000000b00}
ProcessId: 6908
Image: C:\Windows\System32\whoami.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: whoami - displays logged on user information
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: whoami.exe
CommandLine: ""C:\Windows\system32\whoami.exe"" /all 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=A4A6924F3EAF97981323703D38FD99C4,SHA256=1D4902A04D99E8CCBFE7085E63155955FEE397449D386453F6C452AE407B8743,IMPHASH=7FF0758B766F747CE57DFAC70743FB88
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","13","Information","Registry value set:
RuleName: InvDB-Ver
EventType: SetValue
UtcTime: 2025-11-27 18:06:14.510
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\findstr.exe|174005ae6ea66df\BinProductVersion
Details: 10.0.19041.1
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","13","Information","Registry value set:
RuleName: InvDB-CompileTimeClaim
EventType: SetValue
UtcTime: 2025-11-27 18:06:14.510
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\findstr.exe|174005ae6ea66df\LinkDate
Details: 01/02/1977 17:57:05
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","13","Information","Registry value set:
RuleName: InvDB-Pub
EventType: SetValue
UtcTime: 2025-11-27 18:06:14.510
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\findstr.exe|174005ae6ea66df\Publisher
Details: microsoft corporation
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","13","Information","Registry value set:
RuleName: InvDB-Path
EventType: SetValue
UtcTime: 2025-11-27 18:06:14.510
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\findstr.exe|174005ae6ea66df\LowerCaseLongPath
Details: c:\windows\system32\findstr.exe
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.455
ProcessGuid: {3a35410f-9316-6928-4914-000000000b00}
ProcessId: 10572
Image: C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.6449_none_7e0d59887c8e1467\TiWorker.exe
FileVersion: 10.0.19041.6449 (WinBuild.160101.0800)
Description: Windows Modules Installer Worker
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: TiWorker.exe
CommandLine: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.6449_none_7e0d59887c8e1467\TiWorker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {3a35410f-6567-6928-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=C814A5844B037DF5271494CE580837B2,SHA256=606D88DADCDE114EEE163B871B88BFB2FFC562D122A6A1102B970E68142A2914,IMPHASH=2409EC1E105B0DDA91B9CEBA0B44162F
ParentProcessGuid: {3a35410f-6567-6928-0d00-000000000b00}
ParentProcessId: 848
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.325
ProcessGuid: {3a35410f-9316-6928-4814-000000000b00}
ProcessId: 5328
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.19041.3996 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -EncodedCommand RwBlAHQALQBDAGgAaQBsAGQASQB0AGUAbQAgAEMAOgBcAFcAaQBuAGQAbwB3AHMAXABTAHkAcwB0AGUAbQAzADIAIAB8ACAAUwBlAGwAZQBjAHQALQBPAGIAagBlAGMAdAAgAE4AYQBtAGUA 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=2E5A8590CF6848968FC23DE3FA1E25F1,SHA256=9785001B0DCF755EDDB8AF294A373C0B87B2498660F724E76C4D53F9C217C7A3,IMPHASH=3D08F4848535206D772DE145804FF4B6
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.276
ProcessGuid: {3a35410f-9316-6928-4614-000000000b00}
ProcessId: 9080
Image: C:\Windows\System32\wbem\WMIC.exe
FileVersion: 10.0.19041.5794 (WinBuild.160101.0800)
Description: WMI Commandline Utility
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: wmic.exe
CommandLine: ""C:\Windows\System32\Wbem\WMIC.exe"" process call create 'tasklist /m lsasrv.dll' 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=EBE8CE528A79B5CC0782E8DFDA250600,SHA256=DA603FA720AB43AA6D4D36AA9FDB828DAB9645523EABAAC209AF6451D5B4D757,IMPHASH=527C7C66CDD13D72D793BCA3A417BCBE
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.210
ProcessGuid: {3a35410f-9316-6928-4414-000000000b00}
ProcessId: 6060
Image: C:\Windows\System32\findstr.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Find String (QGREP) Utility
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: FINDSTR.EXE
CommandLine: ""C:\Windows\system32\findstr.exe"" /S /I malware C:\Windows\System32\* 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=804A6AE28E88689E0CF1946A6CB3FEE5,SHA256=B29BE6DA54121F5D9350C545ECECCE26F30A7F209CE0D9AAEA8E00C27DDA27A2,IMPHASH=A27641A39DA5A6B0717E06BA00E56B7F
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.188
ProcessGuid: {3a35410f-9316-6928-4214-000000000b00}
ProcessId: 12036
Image: C:\Windows\System32\systeminfo.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Displays system information
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: sysinfo.exe
CommandLine: ""C:\Windows\system32\systeminfo.exe"" 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=EE309A9C61511E907D87B10EF226FDCD,SHA256=6F87CAA51BDEA802045BB281FC2686A3C76364C26A3FFE6C2CCAC4AF5F9DB37B,IMPHASH=C7C3DF13F22D7A13802E6509367A5830
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.148
ProcessGuid: {3a35410f-9316-6928-4014-000000000b00}
ProcessId: 1888
Image: C:\Windows\System32\tasklist.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Lists the current running tasks
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: tasklist.exe
CommandLine: ""C:\Windows\system32\tasklist.exe"" 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=D0A49A170E13D7F6AEBBEFED9DF88AAA,SHA256=BE7241A74FE9A9D30E0631E41533A362B21C8F7AAE3E5B6AD319CC15C024EC3F,IMPHASH=4C8D21C644C980DB3FF94E27BAD14C18
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","13","Information","Registry value set:
RuleName: InvDB-Ver
EventType: SetValue
UtcTime: 2025-11-27 18:06:14.148
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\net1.exe|2354d7b89561c80c\BinProductVersion
Details: 10.0.19041.3636
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","13","Information","Registry value set:
RuleName: InvDB-CompileTimeClaim
EventType: SetValue
UtcTime: 2025-11-27 18:06:14.148
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\net1.exe|2354d7b89561c80c\LinkDate
Details: 07/21/2006 19:52:31
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","13","Information","Registry value set:
RuleName: InvDB-Pub
EventType: SetValue
UtcTime: 2025-11-27 18:06:14.148
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\net1.exe|2354d7b89561c80c\Publisher
Details: microsoft corporation
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","13","Information","Registry value set:
RuleName: InvDB-Path
EventType: SetValue
UtcTime: 2025-11-27 18:06:14.148
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\net1.exe|2354d7b89561c80c\LowerCaseLongPath
Details: c:\windows\system32\net1.exe
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.113
ProcessGuid: {3a35410f-9316-6928-3f14-000000000b00}
ProcessId: 6912
Image: C:\Windows\System32\rundll32.exe
FileVersion: 10.0.19041.5794 (WinBuild.160101.0800)
Description: Windows host process (Rundll32)
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: RUNDLL32.EXE
CommandLine: ""C:\Windows\system32\rundll32.exe"" shell32.dll,Control_RunDLL hotplug.dll 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=5A43032AEBD51583832EF3E96F5C81DA,SHA256=076592CA1957F8F357CC201F0015072C612F5770AD7DE85F87F254253C754DD7,IMPHASH=F207A867D6098266EE63A3CA677EB0FF
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.087
ProcessGuid: {3a35410f-9316-6928-3e14-000000000b00}
ProcessId: 8816
Image: C:\Windows\System32\rundll32.exe
FileVersion: 10.0.19041.5794 (WinBuild.160101.0800)
Description: Windows host process (Rundll32)
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: RUNDLL32.EXE
CommandLine: ""C:\Windows\system32\rundll32.exe"" advpack.dll,LaunchINFSection fake.inf,DefaultInstall 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=5A43032AEBD51583832EF3E96F5C81DA,SHA256=076592CA1957F8F357CC201F0015072C612F5770AD7DE85F87F254253C754DD7,IMPHASH=F207A867D6098266EE63A3CA677EB0FF
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.051
ProcessGuid: {3a35410f-9316-6928-3c14-000000000b00}
ProcessId: 2624
Image: C:\Windows\System32\wbem\WMIC.exe
FileVersion: 10.0.19041.5794 (WinBuild.160101.0800)
Description: WMI Commandline Utility
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: wmic.exe
CommandLine: ""C:\Windows\System32\Wbem\WMIC.exe"" process get name 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=EBE8CE528A79B5CC0782E8DFDA250600,SHA256=DA603FA720AB43AA6D4D36AA9FDB828DAB9645523EABAAC209AF6451D5B4D757,IMPHASH=527C7C66CDD13D72D793BCA3A417BCBE
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.032
ProcessGuid: {3a35410f-9316-6928-3b14-000000000b00}
ProcessId: 7856
Image: C:\Windows\servicing\TrustedInstaller.exe
FileVersion: 10.0.19041.6033 (WinBuild.160101.0800)
Description: Windows Modules Installer
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: TrustedInstaller.exe
CommandLine: C:\Windows\servicing\TrustedInstaller.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {3a35410f-6567-6928-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7AD303939D1A9FECD6ECADD773B4ADEF,SHA256=4A91D438B383AFAAB9015C6A4C5BDAD04EF4A3FDF010FCC2433EED7AA471F311,IMPHASH=0573E2F86BB45402DB86E0CB5DC66EDC
ParentProcessGuid: {3a35410f-6567-6928-0b00-000000000b00}
ParentProcessId: 708
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.021
ProcessGuid: {3a35410f-9316-6928-3a14-000000000b00}
ProcessId: 17756
Image: C:\Windows\System32\net1.exe
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: net1.exe
CommandLine: C:\Windows\system32\net1 localgroup administrators 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=78E53D5AE8839C58FA40BEA32B775999,SHA256=E62071AA18768DD88ACAF97FA7B1F2FEC9FCCE89736C1EE9A800699328D196EA,IMPHASH=537AEF5B177E3302247DAB07A052B2D8
ParentProcessGuid: {3a35410f-9315-6928-2b14-000000000b00}
ParentProcessId: 17348
ParentImage: C:\Windows\System32\net.exe
ParentCommandLine: ""C:\Windows\system32\net.exe"" localgroup administrators 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:14 PM","1","Information","Process Create:
RuleName: -
UtcTime: 2025-11-27 18:06:14.008
ProcessGuid: {3a35410f-9316-6928-3814-000000000b00}
ProcessId: 15912
Image: C:\Windows\System32\wbem\WMIC.exe
FileVersion: 10.0.19041.5794 (WinBuild.160101.0800)
Description: WMI Commandline Utility
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: wmic.exe
CommandLine: ""C:\Windows\System32\Wbem\WMIC.exe"" qfe list brief 
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-EJG8QJC\Emil Jinu
LogonGuid: {3a35410f-6604-6928-9de6-200000000000}
LogonId: 0x20E69D
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=EBE8CE528A79B5CC0782E8DFDA250600,SHA256=DA603FA720AB43AA6D4D36AA9FDB828DAB9645523EABAAC209AF6451D5B4D757,IMPHASH=527C7C66CDD13D72D793BCA3A417BCBE
ParentProcessGuid: {3a35410f-8dd3-6928-e507-000000000b00}
ParentProcessId: 4396
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-EJG8QJC\Emil Jinu"
"11/27/2025 11:36:13 PM","13","Information","Registry value set:
RuleName: InvDB-Ver
EventType: SetValue
UtcTime: 2025-11-27 18:06:13.816
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\net.exe|67bf6d4cbb6a25ae\BinProductVersion
Details: 10.0.19041.1
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:13 PM","13","Information","Registry value set:
RuleName: InvDB-CompileTimeClaim
EventType: SetValue
UtcTime: 2025-11-27 18:06:13.816
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\net.exe|67bf6d4cbb6a25ae\LinkDate
Details: 05/05/1986 23:55:09
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:13 PM","13","Information","Registry value set:
RuleName: InvDB-Pub
EventType: SetValue
UtcTime: 2025-11-27 18:06:13.815
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\net.exe|67bf6d4cbb6a25ae\Publisher
Details: microsoft corporation
User: NT AUTHORITY\SYSTEM"
"11/27/2025 11:36:13 PM","13","Information","Registry value set:
RuleName: InvDB-Path
EventType: SetValue
UtcTime: 2025-11-27 18:06:13.815
ProcessGuid: {3a35410f-656a-6928-3e00-000000000b00}
ProcessId: 2740
Image: C:\Windows\System32\svchost.exe
TargetObject: \REGISTRY\A\{9309e89c-9321-cf1a-3889-0090faa6586f}\Root\InventoryApplicationFile\net.exe|67bf6d4cbb6a25ae\LowerCaseLongPath
Details: c:\windows\system32\net.exe
User: NT AUTHORITY\SYSTEM"
